Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Chlorophyll [quality],Temperature,Temperature [quality],Dissolved Oxygen,Dissolved Oxygen [quality],Dissolved Oxygen (%Saturation),Dissolved Oxygen (%Saturation) [quality],pH,pH [quality],Salinity,Salinity [quality],Specific Conductance,Specific Conductance [quality],Turbidity,Turbidity [quality],pH_Q,pH_Contribution,Turbidity_Q,Turbidity_Contribution,Specific Conductance_Q,Specific Conductance_Contribution,Dissolved Oxygen (%Saturation)_Q,Dissolved Oxygen (%Saturation)_Contribution,WQI,Year,Month,DayOfWeekNum,IsWeekend,DayOfYear,Hour
2024-01-21,14387.0,24.595977096551746,193.3497931034483,4.277020689655172,1020.0,25.2455,1020.0,6.64711724137931,1020.0,98.4202827586207,1020.0,7.957296551724138,1020.0,30.75529655172414,1020.0,47.4823448275862,1020.0,3.910648275862069,1020.0,16.272294292634328,4.068073573158582,20.890560576071664,7.3116962016250815,0.00358248719358807,0.0008956217983970175,0.0,0.0,11.38066539658206,2024.0,1.0,6.0,1.0,21.0,11.482758620689655
2024-01-22,14532.0,16.548441379310344,178.5272963586207,3.9289379310344827,1020.0,25.2455,1020.0,6.62248275862069,1020.0,98.37071724137931,1020.0,7.9718620689655175,1020.0,32.05386896551724,1020.0,49.256234482758614,1020.0,3.929724137931034,1020.0,15.310190574202958,3.8275476435507394,20.87063152587234,7.304721034055319,0.0038759461892603556,0.0009689865473150889,0.0,0.0,11.133237664153373,2024.0,1.0,0.0,0.0,22.0,11.482758620689655
2024-01-23,14677.0,17.470462068965517,189.3766827586207,5.335234482758621,1020.0,26.194393103448274,1020.0,6.478634482758621,1020.0,95.40066206896552,1020.0,7.982937931034483,1020.0,31.67653793103448,1020.0,48.66701379310344,1020.0,3.909655172413793,1020.0,14.493587136087287,3.6233967840218217,19.04145895084433,6.6645106327955155,0.0037744670202940456,0.0009436167550735114,0.0,0.0,10.28885103357241,2024.0,1.0,1.0,0.0,23.0,11.482758620689655
2024-01-24,14822.0,18.61644827586207,204.7282482758621,5.035379310344828,1020.0,26.74496551724138,1020.0,6.694910344827586,1020.0,100.51186896551724,1020.0,7.977703448275863,1020.0,30.441206896551726,1020.0,46.913165517241374,1020.0,4.044710344827585,1020.0,14.805091473663541,3.7012728684158853,19.116274292321602,6.690696002312561,0.0034866416626825247,0.0008716604156706312,0.0,0.0,10.392840531144117,2024.0,1.0,2.0,0.0,24.0,11.482758620689655
2024-01-25,14967.0,15.942379310344828,163.64850344827585,3.3979999999999997,1020.0,26.0186724137931,1020.0,6.5148758620689655,1020.0,98.89080000000001,1020.0,7.95075172413793,1020.0,30.375510344827582,1020.0,46.8682275862069,1020.0,3.962793103448276,1020.0,16.469532347379367,4.117383086844842,21.6461172029838,7.57614102104433,0.0034799279349481994,0.0008699819837370499,0.0,0.0,11.69439408987291,2024.0,1.0,3.0,0.0,25.0,11.482758620689655
2024-01-26,15112.0,12.50171724137931,179.13463448275863,1.971255172413793,1020.0,25.575631034482758,1020.0,6.7156206896551724,1020.0,96.32897241379311,1020.0,7.953475862068965,1020.0,31.70624137931034,1020.0,48.72158620689655,1020.0,3.121062068965517,1020.0,16.365049661544937,4.091262415386234,34.008926244455516,11.903124185559431,0.0037852371371287856,0.0009463092842821964,0.0,0.0,15.995332910229946,2024.0,1.0,4.0,0.0,26.0,11.482758620689655
2024-01-27,15257.0,7.546324137931035,185.32633103448276,1.676744827586207,1020.0,25.2455,1020.0,6.582668965517241,1020.0,96.45413793103448,1020.0,7.961675862068965,1020.0,32.38236551724138,1020.0,49.674006896551724,1020.0,3.540179310344828,1020.0,15.83607209816004,3.95901802454001,25.863438161398346,9.05220335648942,0.003948822870397683,0.0009872057175994208,0.0,0.0,13.012208586747029,2024.0,1.0,5.0,1.0,27.0,11.482758620689655
2024-01-28,15402.0,5.785241379310345,182.4037379310345,2.407268965517241,1020.0,25.2455,1020.0,6.709903448275862,1020.0,97.35692413793105,1020.0,7.9504,1020.0,31.51768275862069,1020.0,48.486848275862066,1020.0,3.5303241379310344,1020.0,16.4960246823875,4.124006170596875,26.623451894969744,9.31820816323941,0.003748545881246323,0.0009371364703115808,0.0,0.0,13.443151470306596,2024.0,1.0,6.0,1.0,28.0,11.482758620689655
2024-01-29,15547.0,6.406779310344827,134.6444896551724,2.3827793103448274,1020.0,25.264462068965514,1020.0,6.59156551724138,1020.0,99.96852413793103,1020.0,7.953572413793104,1020.0,29.860624137931033,1020.0,46.211772413793106,1020.0,3.5512413793103446,1020.0,16.280041312279764,4.070010328069941,25.74184307965711,9.009645077879988,0.0033816576646987498,0.0008454144161746874,0.0,0.0,13.080500820366103,2024.0,1.0,0.0,0.0,29.0,11.482758620689655
2024-01-30,15692.0,6.8611172413793104,162.73,3.0981241379310345,1020.0,26.549824137931033,1020.0,6.93756551724138,1020.0,97.1430551724138,1020.0,8.016048275862069,1020.0,30.123134482758623,1020.0,45.52390344827587,1020.0,3.1958689655172416,1020.0,13.033199137476485,3.2582997843691213,32.85276102994614,11.498466360481146,0.003317765339900491,0.0008294413349751227,0.0,0.0,14.757595586185245,2024.0,1.0,1.0,0.0,30.0,11.482758620689655
2024-01-31,15837.0,7.144613793103448,189.9867724137931,5.058006896551724,1020.0,26.78341724137931,1020.0,7.173972413793104,1020.0,96.67809655172414,1020.0,8.062524137931035,1020.0,30.603499999999997,1020.0,47.42,1020.0,3.967820689655172,1020.0,10.556001591199873,2.6390003977999683,24.728734902953317,8.65505721603366,0.0035661716197670306,0.0008915429049417576,0.0,0.0,11.294949156738571,2024.0,1.0,2.0,0.0,31.0,11.482758620689655
